id,user_id,location_id,latitude,longitude,start_day,start_min,weekday
13788,36,2751,-0.0670066543868054,-0.0419875695509389,138,137,5
13789,36,538,-0.0701376339016676,-0.0295474328898212,138,139,5
13791,36,3070,-0.5264837750339089,0.162911094444009,141,356,1
13792,36,2800,0.7625168216234077,0.4248818340912812,142,428,2
13793,36,999,0.765244072674917,0.4179505511885666,143,858,3
13794,36,368,-0.1603554366974869,-0.0833431201916035,143,1211,3
13795,36,2800,0.7625168216234077,0.4248818340912812,144,441,4
13796,36,2800,0.7625168216234077,0.4248818340912812,147,415,0
13797,36,2800,0.7625168216234077,0.4248818340912812,149,402,2
13798,36,3070,-0.5264837750339089,0.162911094444009,150,363,3
13799,36,2800,0.7625168216234077,0.4248818340912812,150,402,3
13800,36,2800,0.7625168216234077,0.4248818340912812,151,455,4
13979,37,271,-0.1142072908740057,-0.0693222481283266,0,1148,1
13981,37,481,-0.2211003003537457,-0.0433051664696271,8,1197,2
13982,37,25,-0.2224219106858885,-0.0210325763228678,10,1179,4
13985,37,374,-0.0335685547300678,0.0156156261764865,24,755,4
13986,37,202,-0.0677589299096672,-0.0381330917644271,30,965,3
13987,37,374,-0.0335685547300678,0.0156156261764865,31,1095,4
13988,37,3539,-0.6530326407628269,-0.084188689152941,31,1287,4
13989,37,3539,-0.6530326407628269,-0.084188689152941,33,1209,6
13990,37,3539,-0.6530326407628269,-0.084188689152941,38,1180,4
13991,37,3539,-0.6530326407628269,-0.084188689152941,40,1424,6
13993,37,3539,-0.6530326407628269,-0.084188689152941,42,550,1
13995,37,831,-0.3182473676280025,-0.0648413915420765,42,1122,1
13996,37,3539,-0.6530326407628269,-0.084188689152941,42,1194,1
13998,37,3539,-0.6530326407628269,-0.084188689152941,46,3,5
13999,37,3539,-0.6530326407628269,-0.084188689152941,46,1099,5
14000,37,374,-0.0335685547300678,0.0156156261764865,48,721,0
14002,37,374,-0.0335685547300678,0.0156156261764865,52,981,4
14003,37,3539,-0.6530326407628269,-0.084188689152941,52,1322,4
14004,37,3539,-0.6530326407628269,-0.084188689152941,53,1143,5
14005,37,374,-0.0335685547300678,0.0156156261764865,54,776,6
14006,37,3539,-0.6530326407628269,-0.084188689152941,55,508,0
14007,37,374,-0.0335685547300678,0.0156156261764865,55,741,0
14011,37,1746,-0.05832526678968,-0.0053691189319678,69,321,0
14013,37,374,-0.0335685547300678,0.0156156261764865,70,1099,1
14014,37,293,-0.088222599159578,0.0016105149828729,84,698,1
14015,37,1485,0.6881874756037283,0.6632435638217415,84,964,1
14017,37,3539,-0.6530326407628269,-0.084188689152941,88,1238,5
14019,37,300,-0.0980976256242108,-0.0545909702153462,91,638,1
14020,37,374,-0.0335685547300678,0.0156156261764865,94,410,4
14021,37,374,-0.0335685547300678,0.0156156261764865,104,516,0
14022,37,3539,-0.6530326407628269,-0.084188689152941,104,761,0
14023,37,374,-0.0335685547300678,0.0156156261764865,106,668,2
14024,37,3539,-0.6530326407628269,-0.084188689152941,116,200,5
14026,37,374,-0.0336556064188249,0.0154976219937286,124,644,6
14028,37,374,-0.0336556064188249,0.0154976219937286,133,407,1
14031,37,3539,-0.6530326407628269,-0.084188689152941,139,653,0
14032,37,25,-0.2224219106858885,-0.0210325763228678,155,1254,2
14033,37,374,-0.0336556064188249,0.0154976219937286,159,640,6
14034,37,374,-0.0336556064188249,0.0154976219937286,164,590,4
14417,38,1636,0.0736286113837811,0.0913343754941533,0,1333,1
14418,38,1636,0.0736286113837811,0.0913343754941533,1,490,2
14419,38,293,-0.088222599159578,0.0016105149828729,1,510,2
14420,38,681,-0.0886515432084267,-0.0190879211850643,1,515,2
14421,38,3022,-0.0856877594441538,-0.0131177687217477,1,836,2
14422,38,1636,0.0736286113837811,0.0913343754941533,2,486,3
14423,38,681,-0.0886515432084267,-0.0190879211850643,3,557,4
14424,38,1636,0.0736286113837811,0.0913343754941533,4,559,5
14425,38,894,0.0249291083048495,0.0081913676899081,4,778,5
14426,38,3038,0.0152567538355581,-0.0156744098182648,4,793,5
14427,38,506,-0.0665466955053585,-0.047635586699102,4,878,5
14429,38,1636,0.0736286113837811,0.0913343754941533,5,570,6
14430,38,2368,0.0409948734455067,0.0779247798985878,5,709,6
14431,38,1636,0.0736286113837811,0.0913343754941533,5,1074,6
14432,38,1636,0.0736286113837811,0.0913343754941533,6,440,0
14433,38,293,-0.088222599159578,0.0016105149828729,6,454,0
14434,38,1636,0.0736286113837811,0.0913343754941533,6,1402,0
14435,38,1636,0.0736286113837811,0.0913343754941533,8,15,2
14438,38,1636,0.0736286113837811,0.0913343754941533,9,506,3
14439,38,293,-0.088222599159578,0.0016105149828729,9,529,3
14440,38,681,-0.0886515432084267,-0.0190879211850643,9,536,3
14441,38,154,-0.0836971965123157,-0.0207076143237361,9,536,3
14443,38,1636,0.0736286113837811,0.0913343754941533,9,1362,3
14444,38,1636,0.0736286113837811,0.0913343754941533,10,498,4
14445,38,293,-0.088222599159578,0.0016105149828729,10,513,4
14446,38,681,-0.0886515432084267,-0.0190879211850643,10,520,4
14447,38,293,-0.088222599159578,0.0016105149828729,11,6,5
14448,38,1636,0.0736286113837811,0.0913343754941533,11,24,5
14449,38,1636,0.0736286113837811,0.0913343754941533,11,611,5
14450,38,293,-0.088222599159578,0.0016105149828729,11,693,5
14452,38,342,-0.6170590496638471,0.6617729822112308,11,873,5
14453,38,342,-0.6170590496638471,0.6617729822112308,18,808,5
14454,38,293,-0.088222599159578,0.0016105149828729,18,1195,5
14456,38,1636,0.0736286113837811,0.0913343754941533,29,138,2
14457,38,1913,0.076819152150237,0.0922534890007225,29,139,2
14458,38,1636,0.0736286113837811,0.0913343754941533,30,499,3
14459,38,681,-0.0886515432084267,-0.0190879211850643,30,525,3
14460,38,154,-0.0836971965123157,-0.0207076143237361,30,525,3
14461,38,1636,0.0736286113837811,0.0913343754941533,30,1295,3
14462,38,1913,0.076819152150237,0.0922534890007225,30,1295,3
14463,38,1636,0.0736286113837811,0.0913343754941533,31,500,4
14464,38,681,-0.0886515432084267,-0.0190879211850643,31,526,4
14465,38,154,-0.0836971965123157,-0.0207076143237361,31,828,4
14467,38,1636,0.0736286113837811,0.0913343754941533,31,1413,4
14468,38,1913,0.076819152150237,0.0922534890007225,31,1414,4
14470,38,1636,0.0736286113837811,0.0913343754941533,32,770,5
14474,38,1636,0.0736286113837811,0.0913343754941533,32,1095,5
14475,38,1569,0.0740759261007661,0.0914966810898487,32,1104,5
14476,38,218,-0.116424376122583,-0.0944000819133404,32,1156,5
14480,38,2252,0.0379408386307491,-0.0152373698776951,33,874,6
14481,38,1636,0.0736286113837811,0.0913343754941533,34,42,0
14482,38,1636,0.0736286113837811,0.0913343754941533,34,452,0
14484,38,154,-0.0836971965123157,-0.0207076143237361,34,483,0
14485,38,681,-0.0886515432084267,-0.0190879211850643,34,541,0
14486,38,1636,0.0736286113837811,0.0913343754941533,35,431,1
14487,38,154,-0.0836971965123157,-0.0207076143237361,35,485,1
14488,38,1636,0.0736286113837811,0.0913343754941533,35,1381,1
14489,38,1636,0.0736286113837811,0.0913343754941533,36,478,2
14490,38,681,-0.0886515432084267,-0.0190879211850643,36,507,2
14492,38,520,-0.0897624969659794,-0.0090664555824846,36,783,2
14494,38,1636,0.0736286113837811,0.0913343754941533,38,71,4
14495,38,1913,0.076819152150237,0.0922534890007225,38,71,4
14496,38,1636,0.0736286113837811,0.0913343754941533,38,462,4
14497,38,293,-0.088222599159578,0.0016105149828729,38,481,4
14498,38,293,-0.088222599159578,0.0016105149828729,38,1298,4
14499,38,1636,0.0736286113837811,0.0913343754941533,38,1311,4
14500,38,1636,0.0736286113837811,0.0913343754941533,39,566,5
14502,38,293,-0.088222599159578,0.0016105149828729,39,1120,5
14503,38,1636,0.0736286113837811,0.0913343754941533,39,1178,5
14504,38,1026,0.0410633692416047,0.101803078333976,39,1224,5
14505,38,659,0.0176935004263492,0.1133893338187357,39,1233,5
14507,38,715,0.0336597292296114,0.0878774802378887,39,1254,5
14508,38,3121,0.0375328913263486,0.0851040842758017,39,1265,5
14511,38,831,-0.3182473676280025,-0.0648413915420765,40,728,6
14512,38,634,-0.3359621817315221,-0.0446826792680563,40,763,6
14513,38,175,-0.3351111579088081,-0.054337478827466,40,775,6
14515,38,3121,0.0375328913263486,0.0851040842758017,40,1298,6
14516,38,293,-0.088222599159578,0.0016105149828729,41,485,0
14517,38,1497,0.1173363037225692,0.0201582255454384,41,501,0
14518,38,1636,0.0736286113837811,0.0913343754941533,41,1305,0
14519,38,1636,0.0736286113837811,0.0913343754941533,42,487,1
14521,38,1253,0.0150379968831089,0.3646881025017068,42,929,1
14523,38,1253,0.0150379968831089,0.3646881025017068,43,1410,2
14524,38,1636,0.0736286113837811,0.0913343754941533,44,4,3
14525,38,1636,0.0736286113837811,0.0913343754941533,44,497,3
14526,38,293,-0.088222599159578,0.0016105149828729,44,513,3
14527,38,681,-0.0886515432084267,-0.0190879211850643,44,522,3
14528,38,1636,0.0736286113837811,0.0913343754941533,45,500,4
14529,38,293,-0.088222599159578,0.0016105149828729,45,516,4
14530,38,681,-0.0886515432084267,-0.0190879211850643,45,524,4
14532,38,293,-0.088222599159578,0.0016105149828729,46,1085,5
14535,38,1636,0.0736286113837811,0.0913343754941533,49,26,1
14536,38,1636,0.0736286113837811,0.0913343754941533,49,480,1
14537,38,681,-0.0886515432084267,-0.0190879211850643,49,513,1
14538,38,681,-0.0886515432084267,-0.0190879211850643,50,747,2
14539,38,1636,0.0736286113837811,0.0913343754941533,52,491,4
14540,38,681,-0.0886515432084267,-0.0190879211850643,52,516,4
14541,38,154,-0.0836971965123157,-0.0207076143237361,52,516,4
14542,38,293,-0.088222599159578,0.0016105149828729,52,1161,4
14543,38,1636,0.0736286113837811,0.0913343754941533,52,1178,4
14544,38,203,-0.140351237625489,-0.0352225527517561,53,1186,5
14545,38,3584,-0.1456149996823522,-0.0266062696687999,53,1200,5
14547,38,1636,0.0736286113837811,0.0913343754941533,54,595,6
14548,38,715,0.0336597292296114,0.0878774802378887,54,620,6
14549,38,2761,-0.0513055967096437,0.0482463343061916,54,651,6
14553,38,1636,0.0736286113837811,0.0913343754941533,55,796,0
14555,38,1636,0.0736286113837811,0.0913343754941533,55,1089,0
14556,38,1636,0.0736286113837811,0.0913343754941533,56,487,1
14557,38,1636,0.0736286113837811,0.0913343754941533,56,1344,1
14558,38,1636,0.0736286113837811,0.0913343754941533,59,493,4
14559,38,1636,0.0736286113837811,0.0913343754941533,61,560,6
14561,38,1636,0.0736286113837811,0.0913343754941533,62,479,0
14562,38,293,-0.088222599159578,0.0016105149828729,62,498,0
14563,38,1636,0.0736286113837811,0.0913343754941533,63,483,1
14564,38,1636,0.0736286113837811,0.0913343754941533,64,381,2
14565,38,681,-0.0886515432084267,-0.0190879211850643,64,950,2
14566,38,154,-0.0836971965123157,-0.0207076143237361,64,1331,2
14567,38,1636,0.0736286113837811,0.0913343754941533,65,424,3
14568,38,1636,0.0736286113837811,0.0913343754941533,66,1281,4
14570,38,154,-0.0836971965123157,-0.0207076143237361,67,1183,5
14572,38,1497,0.1173363037225692,0.0201582255454384,74,929,5
14573,38,1636,0.0736286113837811,0.0913343754941533,74,949,5
14574,38,1636,0.0736286113837811,0.0913343754941533,74,1109,5
14577,38,1636,0.0736286113837811,0.0913343754941533,74,1344,5
14580,38,1088,0.1144603866434024,0.035895900008704,75,854,6
14581,38,2252,0.0379408386307491,-0.0152373698776951,75,928,6
14582,38,268,0.0678008692505061,-0.0058411205108271,75,964,6
14585,38,1636,0.0736286113837811,0.0913343754941533,79,25,3
14586,38,681,-0.0886515432084267,-0.0190879211850643,79,605,3
14587,38,1636,0.0736286113837811,0.0913343754941533,83,487,0
14588,38,1636,0.0736286113837811,0.0913343754941533,84,1312,1
14589,38,1636,0.0736286113837811,0.0913343754941533,85,538,2
14590,38,293,-0.088222599159578,0.0016105149828729,90,499,0
14591,38,681,-0.0886515432084267,-0.0190879211850643,90,515,0
14592,38,1636,0.0736286113837811,0.0913343754941533,90,515,0
14593,38,1636,0.0736286113837811,0.0913343754941533,91,60,1
14594,38,1636,0.0736286113837811,0.0913343754941533,91,453,1
14595,38,154,-0.0836971965123157,-0.0207076143237361,91,482,1
14596,38,154,-0.0836971965123157,-0.0207076143237361,91,1167,1
14597,38,1636,0.0736286113837811,0.0913343754941533,92,124,2
14599,38,1636,0.0736286113837811,0.0913343754941533,93,475,3
14600,38,681,-0.0886515432084267,-0.0190879211850643,93,499,3
14601,38,154,-0.0836971965123157,-0.0207076143237361,93,613,3
14602,38,1636,0.0736286113837811,0.0913343754941533,94,453,4
14603,38,293,-0.088222599159578,0.0016105149828729,94,467,4
14604,38,681,-0.0886515432084267,-0.0190879211850643,94,480,4
14605,38,715,0.0336597292296114,0.0878774802378887,94,1132,4
14606,38,3121,0.0373007444053814,0.0859695399248929,94,1138,4
14607,38,1555,0.0428349162924381,0.0746992240843629,94,1142,4
14609,38,1636,0.0736286113837811,0.0913343754941533,95,765,5
14610,38,268,0.0678008692505061,-0.0058411205108271,95,808,5
14611,38,2252,0.0379408386307491,-0.0152373698776951,95,860,5
14619,38,1636,0.0736286113837811,0.0913343754941533,97,523,0
14620,38,1636,0.0736286113837811,0.0913343754941533,99,496,2
14621,38,681,-0.0886515432084267,-0.0190879211850643,99,523,2
14623,38,1636,0.0736286113837811,0.0913343754941533,100,494,3
14625,38,1636,0.0736286113837811,0.0913343754941533,102,10,5
14626,38,2727,-0.050261554696463,-0.0005704170199004,108,1137,4
14627,38,1636,0.0736286113837811,0.0913343754941533,108,1252,4
14628,38,2252,0.0379408386307491,-0.0152373698776951,109,1123,5
14629,38,1636,0.0736286113837811,0.0913343754941533,109,1172,5
14630,38,1636,0.0736286113837811,0.0913343754941533,112,490,1
14631,38,342,-0.6170590496638471,0.6617729822112308,124,870,6
14633,38,1636,0.0736286113837811,0.0913343754941533,125,479,0
14634,38,1636,0.0736286113837811,0.0913343754941533,128,509,3
14635,38,154,-0.0836971965123157,-0.0207076143237361,128,534,3
14636,38,681,-0.0886515432084267,-0.0190879211850643,128,534,3
14640,38,1636,0.0736286113837811,0.0913343754941533,130,109,5
14641,38,1913,0.076819152150237,0.0922534890007225,130,115,5
14642,38,1636,0.0736286113837811,0.0913343754941533,130,1048,5
14643,38,268,0.0678008692505061,-0.0058411205108271,130,1165,5
14646,38,2383,0.3931656101328387,0.0255993775043277,131,822,6
14647,38,687,0.222753001929614,-0.0095475229868765,131,934,6
14648,38,1636,0.0736286113837811,0.0913343754941533,132,1164,0
14649,38,1636,0.0736286113837811,0.0913343754941533,133,489,1
14650,38,681,-0.0886515432084267,-0.0190879211850643,133,522,1
14652,38,293,-0.088222599159578,0.0016105149828729,135,1243,3
14653,38,1636,0.0736286113837811,0.0913343754941533,136,1177,4
14654,38,2431,0.1206859215748299,0.1596428913023726,137,910,5
14655,38,1636,0.0736286113837811,0.0913343754941533,137,1235,5
14656,38,1636,0.0736286113837811,0.0913343754941533,138,1011,6
14657,38,3038,0.0152567538355581,-0.0156744098182648,138,1050,6
14658,38,1636,0.0736286113837811,0.0913343754941533,139,500,0
14659,38,1636,0.0736286113837811,0.0913343754941533,155,495,2
14660,38,681,-0.0886515432084267,-0.0190879211850643,155,518,2
14661,38,681,-0.0886515432084267,-0.0190879211850643,163,578,3
14662,38,1636,0.0736286113837811,0.0913343754941533,164,497,4
14663,38,681,-0.0886515432084267,-0.0190879211850643,164,524,4
14665,38,520,-0.0897624969659794,-0.0090664555824846,164,1016,4
14668,38,3584,-0.1456149996823522,-0.0266062696687999,164,1039,4
14670,38,1636,0.0736286113837811,0.0913343754941533,165,242,5
14671,38,838,-0.5965969330831637,0.6680964831364267,165,284,5
14673,38,1636,0.0736286113837811,0.0913343754941533,165,405,5
14674,38,2592,0.0737881391635784,0.0914814336552045,165,406,5
14675,38,1636,0.0736286113837811,0.0913343754941533,165,745,5
14677,38,927,-0.0391423875891379,0.0146519259681323,165,856,5
14678,38,374,-0.0336556064188249,0.0154976219937286,165,859,5
14679,38,347,-0.0140038162319732,-0.0147313231639265,165,882,5
14680,38,1434,0.0194148265077529,-0.015241748176612,165,919,5
14681,38,2252,0.0379408386307491,-0.0152373698776951,165,944,5
14683,38,1636,0.0736286113837811,0.0913343754941533,165,1235,5
14684,38,1913,0.076819152150237,0.0922534890007225,165,1235,5
14906,39,1519,-0.0526444417735542,0.7123306010438228,0,642,4
14907,39,3232,-0.0683117533964954,0.7674987014950359,0,733,4
14911,39,3232,-0.0683117533964954,0.7674987014950359,0,1435,4
14912,39,3232,-0.0683117533964954,0.7674987014950359,1,762,5
14914,39,3232,-0.0683117533964954,0.7674987014950359,4,1403,1
14916,39,3232,-0.0683117533964954,0.7674987014950359,6,1252,3
14918,39,3232,-0.0683117533964954,0.7674987014950359,7,298,4
14923,39,3232,-0.0683117533964954,0.7674987014950359,9,785,6
14925,39,3232,-0.0683117533964954,0.7674987014950359,9,1166,6
14927,39,3232,-0.0683117533964954,0.7674987014950359,10,51,0
14930,39,1605,0.0174485639352044,0.8390021232674145,10,1156,0
14931,39,3043,0.0520457449588984,0.8884806129853144,10,1240,0
14932,39,3232,-0.0683117533964954,0.7674987014950359,10,1436,0
14936,39,3232,-0.0683117533964954,0.7674987014950359,11,1282,1
14937,39,3232,-0.0683117533964954,0.7674987014950359,12,563,2
14938,39,3232,-0.0683117533964954,0.7674987014950359,12,1402,2
14940,39,3232,-0.0683117533964954,0.7674987014950359,13,716,3
14942,39,1519,-0.0526444417735542,0.7123306010438228,14,680,4
14944,39,3232,-0.0683117533964954,0.7674987014950359,15,5,5
14948,39,3232,-0.0683117533964954,0.7674987014950359,17,1390,0
14950,39,3232,-0.0683117533964954,0.7674987014950359,19,1243,2
14951,39,3232,-0.0683117533964954,0.7674987014950359,21,904,4
14952,39,3043,0.0520457449588984,0.8884806129853144,21,1131,4
14954,39,3043,0.0520457449588984,0.8884806129853144,21,1331,4
14955,39,3043,0.0520457449588984,0.8884806129853144,22,1331,5
14956,39,1605,0.0174485639352044,0.8390021232674145,23,1229,6
14957,39,3232,-0.0683117533964954,0.7674987014950359,23,1292,6
14959,39,3043,0.0520457449588984,0.8884806129853144,24,961,0
14960,39,3232,-0.0683117533964954,0.7674987014950359,24,1425,0
14961,39,3232,-0.0683117533964954,0.7674987014950359,25,981,1
14962,39,3232,-0.0683117533964954,0.7674987014950359,25,1407,1
14966,39,3043,0.0520457449588984,0.8884806129853144,29,1183,5
14968,39,3043,0.0520457449588984,0.8884806129853144,30,980,6
14970,39,1605,0.0174485639352044,0.8390021232674145,30,1153,6
14971,39,3043,0.0520457449588984,0.8884806129853144,30,1178,6
14973,39,3232,-0.0683117533964954,0.7674987014950359,31,26,0
14974,39,1837,-0.0777984345273345,0.7572137287333716,31,1035,0
14976,39,3232,-0.0683117533964954,0.7674987014950359,31,1115,0
14977,39,1605,0.0174485639352044,0.8390021232674145,33,937,2
14978,39,3232,-0.0683117533964954,0.7674987014950359,33,1416,2
14980,39,3232,-0.0683117533964954,0.7674987014950359,34,647,3
14982,39,1605,0.0174485639352044,0.8390021232674145,34,1259,3
14983,39,1605,0.0174485639352044,0.8390021232674145,35,755,4
14986,39,3232,-0.0683117533964954,0.7674987014950359,35,1422,4
14987,39,1605,0.0174485639352044,0.8390021232674145,36,778,5
14988,39,3232,-0.0683117533964954,0.7674987014950359,37,5,6
14990,39,3043,0.0520457449588984,0.8884806129853144,37,1041,6
14992,39,1605,0.0174485639352044,0.8390021232674145,37,1216,6
14993,39,1896,0.0427003902008105,0.6875547968400286,38,834,0
14994,39,3232,-0.0683117533964954,0.7674987014950359,39,48,1
14995,39,3043,0.0520457449588984,0.8884806129853144,39,1254,1
14996,39,3232,-0.0683117533964954,0.7674987014950359,40,11,2
14997,39,3043,0.0520457449588984,0.8884806129853144,40,1100,2
14999,39,3232,-0.0683117533964954,0.7674987014950359,40,1414,2
15000,39,1896,0.0427003902008105,0.6875547968400286,43,949,5
15002,39,3232,-0.0683117533964954,0.7674987014950359,43,1371,5
15003,39,1605,0.0174485639352044,0.8390021232674145,44,846,6
15004,39,1225,0.0445932556361834,0.6904493236161884,44,885,6
15005,39,1605,0.0174485639352044,0.8390021232674145,44,1239,6
15006,39,3232,-0.0683117533964954,0.7674987014950359,44,1374,6
15007,39,3043,0.0520457449588984,0.8884806129853144,45,731,0
15013,39,3799,0.0472901462929327,0.6898581849228795,157,934,0
15014,39,1896,0.0430071364219752,0.6884604014865852,157,934,0
15015,39,748,0.0458695893340044,0.6892728583277798,157,934,0
15016,39,1896,0.0430071364219752,0.6884604014865852,160,879,3
15017,39,748,0.0458695893340044,0.6892728583277798,160,880,3
15018,39,3799,0.0472901462929327,0.6898581849228795,160,880,3
15019,39,3232,-0.0683117533964954,0.7674987014950359,160,1105,3
15020,39,1605,0.0174485639352044,0.8390021232674145,160,1203,3
15023,39,3232,-0.0683117533964954,0.7674987014950359,161,984,4
15024,39,1896,0.0430071364219752,0.6884604014865852,161,1054,4
15025,39,1605,0.0174485639352044,0.8390021232674145,161,1120,4
15026,39,3232,-0.0683117533964954,0.7674987014950359,161,1237,4
15027,39,1896,0.0430071364219752,0.6884604014865852,165,793,1
15028,39,748,0.0458695893340044,0.6892728583277798,165,794,1
15029,39,3232,-0.0683117533964954,0.7674987014950359,166,427,2
15031,39,1896,0.0430071364219752,0.6884604014865852,167,748,3
15032,39,3799,0.0472901462929327,0.6898581849228795,167,748,3
15033,39,1896,0.0430071364219752,0.6884604014865852,168,948,4
15034,39,748,0.0458695893340044,0.6892728583277798,168,948,4
15035,39,3799,0.0472901462929327,0.6898581849228795,168,949,4
15038,39,1605,0.0174485639352044,0.8390021232674145,168,1018,4
15309,40,1941,0.0959617410910265,-0.244840580668579,0,414,2
15310,40,1941,0.0959617410910265,-0.244840580668579,2,539,4
15311,40,1314,-0.215182117835938,-0.0474349307475162,3,1170,5
15313,40,1941,0.0959617410910265,-0.244840580668579,5,532,0
15314,40,1743,-0.5126748978162936,-0.4805700007243716,5,1119,0
15315,40,2512,-0.4271032587187114,-0.4192033439307638,7,47,2
15316,40,1941,0.0959617410910265,-0.244840580668579,7,559,2
15318,40,1941,0.0959617410910265,-0.244840580668579,8,514,3
15320,40,1941,0.0959617410910265,-0.244840580668579,9,597,4
15321,40,1743,-0.5126748978162936,-0.4805700007243716,10,843,5
15323,40,1941,0.0959617410910265,-0.244840580668579,12,522,0
15324,40,1941,0.0959617410910265,-0.244840580668579,13,501,1
15325,40,684,-0.1850685223819705,-0.6619710544899222,13,1123,1
15326,40,1941,0.0959617410910265,-0.244840580668579,15,498,3
15328,40,1941,0.0959617410910265,-0.244840580668579,16,502,4
15332,40,1743,-0.5126748978162936,-0.4805700007243716,17,827,5
15334,40,1941,0.0959617410910265,-0.244840580668579,19,503,0
15335,40,1941,0.0959617410910265,-0.244840580668579,20,526,1
15336,40,1941,0.0959617410910265,-0.244840580668579,21,489,2
15337,40,1941,0.0959617410910265,-0.244840580668579,22,499,3
15338,40,1941,0.0959617410910265,-0.244840580668579,23,520,4
15339,40,1743,-0.5126748978162936,-0.4805700007243716,25,749,6
15342,40,1941,0.0959617410910265,-0.244840580668579,29,510,3
15346,40,1941,0.0959617410910265,-0.244840580668579,30,512,4
15348,40,1596,-0.547263282234669,-0.6549127825381196,30,1365,4
15349,40,2512,-0.4271032587187114,-0.4192033439307638,31,1026,5
15351,40,1941,0.0959617410910265,-0.244840580668579,33,522,0
15352,40,1941,0.0959617410910265,-0.244840580668579,34,527,1
15355,40,1941,0.0959617410910265,-0.244840580668579,35,513,2
15357,40,1941,0.0959617410910265,-0.244840580668579,37,521,4
15359,40,638,-0.2150849147989585,-0.2079289822447619,37,1149,4
15365,40,1941,0.0959617410910265,-0.244840580668579,40,549,0
15367,40,1941,0.0959617410910265,-0.244840580668579,41,518,1
15368,40,1941,0.0959617410910265,-0.244840580668579,42,517,2
15369,40,1941,0.0959617410910265,-0.244840580668579,43,612,3
15370,40,1941,0.0959617410910265,-0.244840580668579,44,505,4
15371,40,1743,-0.5126748978162936,-0.4805700007243716,45,956,5
15372,40,1941,0.0959617410910265,-0.244840580668579,47,522,0
15373,40,1941,0.0959617410910265,-0.244840580668579,48,514,1
15374,40,1941,0.0959617410910265,-0.244840580668579,51,509,4
15376,40,1941,0.0959617410910265,-0.244840580668579,55,498,1
15377,40,1941,0.0959617410910265,-0.244840580668579,58,503,4
15378,40,1941,0.0959617410910265,-0.244840580668579,61,509,0
15379,40,1941,0.0959617410910265,-0.244840580668579,62,498,1
15380,40,1941,0.0959617410910265,-0.244840580668579,63,510,2
15381,40,1941,0.0959617410910265,-0.244840580668579,64,475,3
15383,40,1941,0.0959617410910265,-0.244840580668579,65,475,4
15386,40,1941,0.0959617410910265,-0.244840580668579,68,491,0
15387,40,1941,0.0959617410910265,-0.244840580668579,69,540,1
15388,40,1941,0.0959617410910265,-0.244840580668579,70,490,2
15389,40,1941,0.0959617410910265,-0.244840580668579,72,496,4
15390,40,1941,0.0959617410910265,-0.244840580668579,75,482,0
15392,40,1941,0.0959617410910265,-0.244840580668579,78,505,3
15393,40,1941,0.0959617410910265,-0.244840580668579,82,466,0
15395,40,1941,0.0959617410910265,-0.244840580668579,84,505,2
15397,40,1941,0.0959617410910265,-0.244840580668579,89,494,0
15398,40,2512,-0.4271032587187114,-0.4192033439307638,89,1232,0
15399,40,1941,0.0959617410910265,-0.244840580668579,90,506,1
15400,40,1941,0.0959617410910265,-0.244840580668579,92,492,3
15401,40,1941,0.0959617410910265,-0.244840580668579,93,498,4
15403,40,371,-0.3981168206316767,-0.6913091576196095,96,333,0
15404,40,1941,0.0959617410910265,-0.244840580668579,111,497,1
15405,40,1743,-0.5126748978162936,-0.4805700007243716,113,1154,3
15407,40,1941,0.0959617410910265,-0.244840580668579,117,517,0
15408,40,1941,0.0959617410910265,-0.244840580668579,127,511,3
15410,40,1743,-0.5126748978162936,-0.4805700007243716,127,1212,3
15411,40,1941,0.0959617410910265,-0.244840580668579,128,510,4
15412,40,1743,-0.5126748978162936,-0.4805700007243716,128,1085,4
15413,40,1941,0.0959617410910265,-0.244840580668579,132,503,1
15414,40,1743,-0.5126748978162936,-0.4805700007243716,132,1111,1
15415,40,1743,-0.5126748978162936,-0.4805700007243716,134,1094,3
15416,40,1743,-0.5126748978162936,-0.4805700007243716,136,684,5
15417,40,1941,0.0959617410910265,-0.244840580668579,138,471,0
15418,40,1941,0.0959617410910265,-0.244840580668579,162,611,3
15419,40,2512,-0.4271032587187114,-0.4192033439307638,164,1157,5
15484,41,1041,-0.0884894211095411,0.0157336303804276,0,1055,1
15485,41,2871,-0.0882803203700184,0.0134128849121313,0,1203,1
15486,41,2856,-0.0885427043870464,0.0148628889195121,0,1204,1
15488,41,2082,-0.0939824761748014,0.0060304671965274,0,1252,1
15489,41,2900,-0.4808821434085537,-0.0452826561222363,0,1291,1
15491,41,1407,-0.0868165813801695,0.0139045675922939,1,374,2
15492,41,3439,-0.0879744415752865,0.013609557940204,1,374,2
15493,41,3525,-0.0866527711805862,0.0131965446490027,1,375,2
15494,41,3469,-0.086919654255503,0.0143175813268758,1,376,2
15495,41,1744,-0.0864962553280839,0.0127245297757379,1,649,2
15496,41,3439,-0.0879744415752865,0.013609557940204,1,651,2
15497,41,1041,-0.0884894211095411,0.0157336303804276,1,653,2
15499,41,3136,-0.0861387272373361,0.0139832368550827,1,852,2
15500,41,1041,-0.0884894211095411,0.0157336303804276,1,870,2
15502,41,2856,-0.0885427043870464,0.0148628889195121,1,945,2
15505,41,1771,0.5082113895645153,0.2283925815937451,4,973,5
15506,41,2659,0.4744803481928012,0.1810191779680501,4,974,5
15511,41,2659,0.4744803481928012,0.1810191779680501,4,1234,5
