id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
3924,8,279,143.0,69,69,495,638,2
3925,8,279,153.0,69,69,647,801,2
3926,8,276,624.0,69,70,818,3,2
3927,8,279,121.0,70,70,35,156,3
3928,8,292,48.0,70,70,198,247,3
3929,8,279,42.0,70,70,329,372,3
3930,8,296,64.0,70,70,519,584,3
3931,8,279,134.0,70,70,609,743,3
3932,8,276,41.0,70,70,778,819,3
3933,8,276,696.0,70,71,867,124,3
3934,8,294,193.0,71,71,177,371,4
3935,8,276,52.0,71,71,740,792,4
3936,8,276,1016.0,71,72,836,412,4
3937,8,303,34.0,72,72,687,722,5
3938,8,276,1007.0,72,73,739,307,5
3939,8,279,48.0,73,73,324,372,6
3940,8,304,30.0,73,73,432,463,6
3941,8,276,395.0,73,74,1048,4,6
3942,8,304,41.0,74,74,35,77,0
3943,8,305,169.0,74,74,95,264,0
3944,8,276,83.0,74,74,279,362,0
3945,8,279,45.0,74,74,552,598,0
3946,8,276,102.0,74,74,665,767,0
3947,8,302,55.0,74,74,775,831,0
3948,8,276,600.0,74,75,845,6,0
3949,8,279,99.0,75,75,51,151,1
3950,8,279,136.0,75,75,450,587,1
3951,8,276,767.0,75,76,693,20,1
3952,8,279,86.0,76,76,47,134,2
3953,8,293,42.0,76,76,167,210,2
3954,8,283,107.0,76,76,232,339,2
3955,8,279,65.0,76,76,489,554,2
3956,8,276,574.0,76,77,873,8,2
3957,8,176,619.0,77,77,22,641,3
3958,8,276,1015.0,77,78,705,281,3
3959,8,276,143.0,78,78,479,622,4
3960,8,277,30.0,78,78,657,687,4
3961,8,306,44.0,79,79,586,630,5
3962,8,276,769.0,79,80,757,87,5
3963,8,276,326.0,80,80,91,417,6
3964,8,292,51.0,80,80,453,504,6
3965,8,276,887.0,80,80,549,1436,6
3966,8,288,118.0,81,81,33,151,0
3967,8,307,55.0,81,81,177,232,0
3968,8,279,144.0,81,81,296,440,0
3969,8,279,34.0,81,81,588,622,0
3970,8,276,544.0,81,82,904,9,0
3971,8,279,50.0,82,82,40,90,1
3972,8,282,49.0,82,82,175,225,1
3973,8,279,174.0,82,82,243,418,1
3974,8,305,46.0,82,82,465,511,1
3975,8,276,907.0,82,83,535,3,1
3976,8,279,68.0,83,83,32,101,2
3977,8,279,140.0,83,83,294,435,2
3978,8,276,910.0,83,84,529,1440,2
3979,8,279,122.0,84,84,27,150,3
3980,8,279,105.0,84,84,485,591,3
3981,8,276,31.0,84,84,878,909,3
3982,8,308,204.0,86,86,326,531,5
3983,8,309,46.0,86,86,546,593,5
3984,8,308,1331.0,86,87,822,714,5
3985,8,308,669.0,87,87,727,1397,6
3986,8,308,277.0,87,88,1429,267,6
3987,8,308,328.0,88,88,363,692,0
3988,8,308,713.0,88,88,717,1431,0
3989,8,308,126.0,89,89,10,137,1
3990,8,310,795.0,89,89,623,1418,1
3991,8,311,113.0,90,90,0,114,2
3992,8,308,1045.0,90,91,536,142,2
3993,8,308,948.0,91,92,662,171,3
3994,8,311,1206.0,92,93,337,104,4
3995,8,310,30.0,93,93,353,383,5
3996,8,276,815.0,93,94,634,9,5
3997,8,9,264.0,94,94,342,607,6
3998,8,286,816.0,94,95,625,2,6
3999,8,9,339.0,95,95,17,356,0
4000,8,312,103.0,95,95,356,459,0
4001,8,9,107.0,95,95,459,567,0
4002,8,279,75.0,96,96,35,110,1
4003,8,295,40.0,96,96,315,356,1
4004,8,279,162.0,96,96,371,533,1
4005,8,276,882.0,96,97,570,12,1
4006,8,279,411.0,97,97,43,455,2
4007,8,276,904.0,97,98,567,31,2
4008,8,279,41.0,98,98,46,88,3
4009,8,276,862.0,98,99,582,4,3
4010,8,279,81.0,99,99,27,108,4
4011,8,279,64.0,99,99,242,307,4
4012,8,276,1433.0,99,100,575,568,4
4013,8,313,30.0,100,100,619,650,5
4014,8,313,64.0,100,100,661,726,5
4015,8,276,1134.0,100,101,750,445,5
4016,8,292,38.0,101,101,496,534,6
4017,8,176,61.0,103,103,6,68,1
4018,8,279,39.0,103,103,78,118,1
4019,8,276,962.0,103,104,551,73,1
4020,8,297,41.0,104,104,143,185,2
4021,8,279,69.0,104,104,302,372,2
4022,8,276,575.0,104,104,705,1281,2
4023,8,279,36.0,105,105,533,570,3
4024,8,282,89.0,106,106,81,171,4
4025,8,279,37.0,106,106,213,251,4
4026,8,314,325.0,106,106,275,601,4
4027,8,276,1111.0,106,107,798,470,4
4028,8,286,1047.0,107,108,524,131,5
4029,8,176,94.0,108,108,144,238,6
4030,8,276,901.0,108,108,532,1434,6
4031,8,176,725.0,109,109,15,740,0
4032,8,276,46.0,109,109,758,805,0
4033,8,276,603.0,109,110,849,13,0
4034,8,279,223.0,110,110,49,273,1
4035,8,279,43.0,110,110,346,390,1
4036,8,315,43.0,110,110,417,460,1
4037,8,279,81.0,110,110,495,577,1
4038,8,276,813.0,110,111,632,6,1
4039,8,279,40.0,111,111,202,242,2
4040,8,316,54.0,111,111,243,297,2
4041,8,279,342.0,111,111,297,639,2
4042,8,276,740.0,111,112,701,1,2
4043,8,279,103.0,112,112,61,164,3
4044,8,279,155.0,112,112,181,337,3
4045,8,279,80.0,112,112,481,562,3
4046,8,276,739.0,112,113,705,4,3
4047,8,279,63.0,113,113,42,106,4
4048,8,282,31.0,113,113,159,190,4
4049,8,279,36.0,113,113,202,239,4
4050,8,196,57.0,113,113,299,356,4
4051,8,294,31.0,113,113,464,495,4
4052,8,276,1079.0,113,114,615,254,4
4053,8,76,41.0,114,114,313,354,5
4054,8,276,1297.0,114,115,406,263,5
4055,8,292,59.0,115,115,285,345,6
4056,8,278,86.0,115,115,416,502,6
4057,8,276,1227.0,115,116,504,292,6
4058,8,76,108.0,116,116,349,458,0
4059,8,295,80.0,116,116,458,538,0
4060,8,276,236.0,116,116,592,829,0
4061,8,276,32.0,116,116,830,862,0
4062,8,276,62.0,116,116,875,937,0
4063,8,276,40.0,116,116,1036,1077,0
4064,8,276,183.0,116,116,1108,1291,0
4065,8,276,57.0,116,116,1310,1367,0
4066,8,317,68.0,116,117,1383,11,0
4067,8,279,62.0,117,117,43,105,1
4068,8,279,213.0,117,117,233,446,1
4069,8,279,122.0,117,117,500,622,1
4070,8,109,478.0,117,117,630,1108,1
4071,8,276,322.0,117,118,1117,1440,1
4072,8,279,38.0,118,118,154,192,2
4073,8,279,112.0,118,118,202,314,2
4074,8,318,32.0,118,118,367,400,2
4075,8,279,83.0,118,118,600,683,2
4076,8,276,50.0,118,118,703,753,2
4077,8,276,759.0,126,127,686,6,3
4078,8,279,132.0,127,127,37,170,4
4079,8,279,66.0,127,127,217,283,4
4080,8,176,65.0,127,127,574,640,4
4081,8,319,33.0,128,128,679,713,5
4082,8,276,45.0,128,128,717,763,5
4083,8,319,990.0,128,129,763,313,5
4084,8,292,42.0,129,129,367,409,6
4085,8,276,35.0,129,129,463,498,6
4086,8,319,945.0,129,130,498,4,6
4087,8,279,41.0,130,130,46,87,0
4088,8,279,176.0,130,130,111,287,0
4089,8,279,158.0,130,130,428,587,0
4090,8,279,60.0,132,132,95,156,2
4091,8,279,218.0,132,132,197,415,2
4092,8,176,43.0,132,132,509,553,2
4093,8,319,878.0,132,133,571,10,2
4094,8,176,1433.0,133,134,30,24,3
4095,8,279,44.0,134,134,108,153,4
4096,8,318,37.0,134,134,342,379,4
4097,8,279,143.0,134,134,450,594,4
4098,8,319,898.0,134,135,661,119,4
4099,8,284,45.0,135,135,119,165,5
4100,8,319,1332.0,135,136,172,64,5
4101,8,319,186.0,136,136,165,351,6
4102,8,292,71.0,136,136,361,433,6
4103,8,319,841.0,136,137,603,5,6
4104,8,279,117.0,137,137,38,156,0
4105,8,279,42.0,137,137,250,293,0
4106,8,319,79.0,137,137,652,732,0
4107,8,279,103.0,139,139,249,352,2
4108,8,320,876.0,139,140,565,1,2
4109,8,9,236.0,140,140,320,557,3
4110,8,176,162.0,140,140,602,764,3
4111,8,321,678.0,140,141,771,9,3
4112,8,279,584.0,141,141,131,715,4
4113,8,276,1365.0,142,143,394,320,5
4114,8,319,58.0,143,143,570,629,6
4115,8,279,98.0,144,144,46,145,0
4116,8,279,119.0,144,144,220,339,0
4117,8,322,44.0,144,144,414,458,0
4118,8,319,360.0,144,144,921,1281,0
4119,8,309,224.0,145,145,97,322,1
4120,8,311,301.0,145,145,455,757,1
4121,8,319,538.0,145,146,908,7,1
4122,8,279,39.0,146,146,44,83,2
4123,8,307,31.0,146,146,102,134,2
4124,8,279,46.0,146,146,188,235,2
4125,8,279,134.0,146,146,286,420,2
4126,8,279,46.0,146,146,432,479,2
4127,8,323,43.0,146,146,534,578,2
4128,8,319,114.0,146,146,596,710,2
4129,8,324,684.0,146,147,760,4,2
4130,8,176,666.0,147,147,27,694,3
4131,8,321,760.0,147,148,704,25,3
4132,8,279,59.0,148,148,46,106,4
4133,8,279,66.0,148,148,230,296,4
4134,8,279,347.0,148,148,394,741,4
4135,8,325,892.0,148,149,805,258,4
4397,9,9,614.0,0,1,907,81,3
4398,9,331,466.0,2,2,422,889,5
4399,9,9,811.0,2,3,907,279,5
4400,9,332,412.0,3,3,461,873,6
4401,9,9,143.0,3,3,903,1046,6
4402,9,9,127.0,3,3,1087,1215,6
4403,9,9,237.0,3,4,1239,37,6
4404,9,332,799.0,4,4,120,920,0
4405,9,332,746.0,5,5,102,849,1
4406,9,9,677.0,5,6,870,108,1
4407,9,332,117.0,6,6,139,256,2
4408,9,9,575.0,6,7,973,108,2
4409,9,332,758.0,7,7,131,889,3
4410,9,9,624.0,7,8,903,88,3
4411,9,332,816.0,8,8,119,935,4
4412,9,9,755.0,8,9,966,282,4
4413,9,331,33.0,9,9,282,315,5
4414,9,2,41.0,9,9,323,365,5
4415,9,332,484.0,9,9,375,860,5
4416,9,9,771.0,9,10,898,230,5
4417,9,332,622.0,10,10,250,872,6
4418,9,9,628.0,10,11,896,84,6
4419,9,332,143.0,11,11,105,248,0
4420,9,333,588.0,11,11,275,863,0
4421,9,9,648.0,11,12,884,92,0
4422,9,332,781.0,12,12,118,900,1
4423,9,9,1405.0,12,13,934,900,1
4424,9,332,808.0,15,15,135,944,4
4425,9,9,1159.0,15,16,971,690,4
4426,9,334,188.0,16,16,702,891,5
4427,9,335,92.0,17,17,26,118,6
4428,9,336,1129.0,17,18,642,332,6
4429,9,9,61.0,18,18,332,394,0
4430,9,9,43.0,18,18,477,520,0
4431,9,332,31.0,18,18,540,572,0
4432,9,332,329.0,18,18,593,922,0
4433,9,9,617.0,18,19,952,129,0
4434,9,332,782.0,19,19,129,912,1
4435,9,9,592.0,19,20,943,96,1
4436,9,332,837.0,20,20,117,954,2
4437,9,9,619.0,20,21,965,144,2
4438,9,332,1369.0,21,22,171,100,3
4439,9,332,750.0,22,22,120,870,4
4440,9,9,689.0,22,23,887,137,4
4441,9,332,860.0,27,27,104,965,2
4442,9,337,525.0,27,28,1000,85,2
4443,9,332,1428.0,28,29,94,83,3
4444,9,332,864.0,29,29,100,964,4
4445,9,9,674.0,29,30,979,213,4
4446,9,331,768.0,30,30,225,994,5
4447,9,9,596.0,30,31,995,152,5
4448,9,331,784.0,31,31,175,959,6
4449,9,9,566.0,31,32,974,101,6
4450,9,332,797.0,32,32,118,916,0
4451,9,9,658.0,32,33,920,139,0
4452,9,332,751.0,33,33,151,902,1
4453,9,9,1417.0,33,34,904,881,1
4454,9,9,772.0,36,37,959,292,4
4455,9,332,1433.0,39,40,185,178,0
4456,9,331,585.0,40,40,191,776,1
4457,9,9,911.0,40,41,780,251,1
4458,9,331,660.0,41,41,261,921,2
4459,9,9,760.0,41,42,925,246,2
4460,9,338,33.0,42,42,255,289,3
4461,9,332,633.0,42,42,291,924,3
4462,9,332,1196.0,45,45,104,1300,6
4463,9,339,69.0,45,45,1301,1371,6
4464,9,331,789.0,46,46,103,893,0
4465,9,332,795.0,47,47,108,904,1
4466,9,9,614.0,47,48,911,86,1
4467,9,332,1432.0,48,49,99,92,2
4468,9,332,784.0,49,49,126,911,3
4469,9,9,583.0,49,50,920,63,3
4470,9,9,965.0,51,52,702,228,5
4471,9,9,1444.0,54,55,921,926,1
4472,9,9,619.0,55,56,930,109,2
4473,9,332,1171.0,56,56,124,1296,3
4474,9,340,33.0,56,56,1302,1336,3
4475,9,341,223.0,56,57,1336,119,3
4476,9,332,841.0,60,60,112,953,0
4477,9,9,562.0,60,61,964,86,0
4478,9,331,763.0,61,61,99,862,1
4479,9,126,672.0,61,62,884,117,1
4480,9,332,805.0,62,62,131,937,2
4481,9,9,606.0,62,63,937,103,2
4482,9,332,863.0,63,63,111,975,3
4483,9,9,547.0,63,64,980,88,3
4484,9,332,1422.0,67,68,124,106,0
4485,9,332,767.0,69,69,127,894,2
4486,9,9,676.0,69,70,897,134,2
4487,9,332,537.0,71,71,312,850,4
4488,9,9,875.0,71,72,859,295,4
4522,10,176,159.0,0,0,437,596,4
4523,10,342,31.0,0,0,596,627,4
4524,10,343,30.0,0,0,716,746,4
4525,10,344,876.0,0,1,762,199,4
4526,10,344,144.0,2,2,461,606,6
4527,10,344,1138.0,2,3,619,318,6
4528,10,345,44.0,3,3,318,362,0
4529,10,344,361.0,3,3,391,753,0
4530,10,346,41.0,3,3,802,844,0
4531,10,347,425.0,4,4,588,1013,1
4532,10,347,122.0,4,4,1036,1159,1
4533,10,347,162.0,4,4,1173,1335,1
4534,10,348,105.0,5,5,70,175,2
4535,10,348,237.0,5,5,195,433,2
4536,10,348,905.0,5,5,482,1388,2
4537,10,348,1685.0,5,7,1433,238,2
4538,10,347,60.0,7,7,317,378,4
4539,10,348,59.0,7,7,439,499,4
4540,10,347,67.0,7,7,552,619,4
4541,10,347,303.0,7,7,668,971,4
4542,10,347,239.0,7,7,1039,1278,4
4543,10,347,56.0,7,7,1288,1345,4
4544,10,348,371.0,7,8,1395,327,4
4545,10,347,1274.0,8,9,327,161,5
4546,10,349,211.0,9,9,188,399,6
4547,10,347,430.0,9,9,540,971,6
4548,10,349,138.0,9,10,1434,132,6
4549,10,350,51.0,10,10,156,207,0
4550,10,349,150.0,10,10,211,361,0
4551,10,347,37.0,11,11,287,324,1
4552,10,347,957.0,11,11,430,1388,1
4553,10,349,186.0,11,12,1405,151,1
4554,10,350,46.0,12,12,159,206,2
4555,10,344,863.0,25,26,794,218,1
4556,10,344,242.0,26,26,375,617,2
4557,10,344,195.0,28,28,400,596,4
4558,10,344,62.0,29,29,3,66,5
4559,10,184,80.0,29,29,584,664,5
4560,10,274,114.0,29,29,681,795,5
4561,10,344,39.0,31,31,244,283,0
4562,10,9,464.0,32,32,91,556,1
4563,10,75,159.0,33,33,959,1118,2
4564,10,344,375.0,33,34,1141,76,2
4565,10,9,532.0,34,34,104,636,3
4566,10,344,955.0,34,35,640,155,3
4567,10,351,48.0,35,35,520,568,4
4568,10,351,123.0,35,35,575,698,4
4569,10,352,179.0,36,36,190,369,5
4570,10,196,52.0,36,36,410,463,5
4571,10,353,51.0,36,36,522,573,5
4572,10,330,37.0,38,38,346,384,0
4573,10,344,1373.0,38,39,590,524,0
4574,10,9,55.0,39,39,558,613,1
4575,10,344,31.0,41,41,669,700,3
4576,10,344,959.0,41,42,704,223,3
4577,10,344,957.0,42,42,479,1437,4
4578,10,354,1052.0,43,44,638,251,5
4579,10,355,43.0,44,44,506,549,6
4580,10,356,83.0,44,44,577,660,6
4581,10,344,841.0,44,45,693,94,6
4582,10,9,43.0,45,45,99,142,0
4583,10,9,154.0,45,45,155,309,0
4584,10,354,787.0,54,55,700,48,2
4585,10,9,156.0,55,55,114,271,3
4586,10,9,328.0,55,55,292,620,3
4587,10,356,60.0,55,55,681,742,3
4588,10,344,109.0,55,55,775,884,3
4589,10,75,187.0,55,55,892,1079,3
4590,10,9,478.0,57,57,103,582,5
4591,10,357,176.0,57,57,615,791,5
4592,10,358,131.0,57,57,803,934,5
4593,10,344,560.0,57,58,944,65,5
4594,10,9,496.0,58,58,117,614,6
4595,10,344,1063.0,58,59,648,272,6
4596,10,359,444.0,59,59,320,765,0
4597,10,344,705.0,60,61,815,81,1
4598,10,9,46.0,61,61,106,152,2
4599,10,9,119.0,61,61,222,342,2
4600,10,124,37.0,61,61,376,414,2
4601,10,9,47.0,61,61,703,751,2
4602,10,344,787.0,61,62,784,132,2
4603,10,9,608.0,62,62,153,761,3
4604,10,344,33.0,62,62,789,823,3
4605,10,9,344.0,70,70,732,1077,4
4606,10,9,141.0,71,71,191,332,5
4607,10,344,42.0,71,71,394,436,5
4608,10,344,1201.0,71,72,559,320,5
4609,10,360,53.0,72,72,559,613,6
4610,10,344,55.0,72,72,739,795,6
4611,10,9,66.0,76,76,89,155,3
4612,10,9,147.0,76,76,168,316,3
4613,10,9,346.0,76,76,329,676,3
4614,10,306,107.0,76,76,676,784,3
4615,10,344,669.0,76,77,807,37,3
4616,10,9,35.0,83,83,635,670,3
4617,10,361,58.0,83,83,695,754,3
4618,10,344,796.0,83,84,768,125,3
4619,10,196,43.0,84,84,130,174,4
4620,10,9,245.0,84,84,255,500,4
4621,10,9,36.0,84,84,600,636,4
4622,10,9,55.0,84,84,643,699,4
4623,10,362,67.0,89,89,230,298,2
4624,10,344,513.0,89,89,375,889,2
4625,10,344,567.0,89,90,896,23,2
4626,10,363,1328.0,90,91,123,12,3
4627,10,9,253.0,91,91,41,294,4
4628,10,364,34.0,91,91,303,338,4
4629,10,9,88.0,91,91,464,552,4
4630,10,9,47.0,91,91,555,603,4
4631,10,176,32.0,91,91,831,863,4
4632,10,365,167.0,92,92,1024,1192,5
4633,10,344,69.0,92,92,1207,1277,5
4634,10,9,751.0,94,94,44,795,0
4635,10,9,92.0,94,94,822,915,0
4636,10,344,587.0,94,95,925,73,0
4637,10,366,97.0,98,98,232,329,4
4638,10,176,141.0,98,98,535,676,4
4639,10,9,52.0,98,98,709,761,4
4640,10,99,54.0,98,98,941,995,4
4641,10,344,722.0,98,99,1015,297,4
4642,10,367,33.0,99,99,347,380,5
4643,10,368,216.0,99,99,414,631,5
4644,10,344,966.0,99,100,642,169,5
4645,10,176,77.0,100,100,192,269,6
4646,10,176,324.0,100,100,296,620,6
4647,10,9,337.0,103,103,154,491,2
4648,10,9,30.0,103,103,514,545,2
4649,10,9,363.0,103,103,546,909,2
4650,10,344,490.0,103,104,950,1,2
4651,10,9,434.0,104,104,20,455,3
4652,10,9,472.0,104,104,456,929,3
4653,10,344,835.0,105,106,906,302,4
4654,10,9,368.0,106,106,334,702,5
4655,10,9,134.0,106,106,712,846,5
4656,10,344,764.0,106,107,859,183,5
4657,10,9,525.0,107,107,205,731,6
4658,10,369,42.0,107,107,737,780,6
4659,10,344,875.0,107,108,887,322,6
4660,10,9,137.0,108,108,322,460,0
4661,10,9,219.0,108,108,489,709,0
4662,10,344,621.0,108,109,821,2,0
4663,10,9,92.0,109,109,63,155,1
4664,10,9,263.0,109,109,183,447,1
4665,10,9,143.0,109,109,491,634,1
4666,10,344,588.0,109,109,842,1431,1
4667,10,9,417.0,110,110,32,450,2
4668,10,331,54.0,110,110,482,536,2
4669,10,9,165.0,110,110,667,832,2
4670,10,344,676.0,110,111,866,103,2
4671,10,9,152.0,111,111,164,317,3
4672,10,9,123.0,111,111,327,450,3
4673,10,9,134.0,111,111,504,639,3
4674,10,356,40.0,111,111,654,695,3
4675,10,344,1061.0,111,112,789,410,3
4676,10,352,421.0,112,112,509,931,4
4677,10,344,778.0,112,113,943,282,4
4678,10,370,60.0,113,113,390,450,5
4679,10,370,2377.0,113,115,595,93,5
4680,10,344,67.0,115,115,106,173,0
4681,10,22,59.0,116,116,596,655,1
4682,10,344,570.0,116,116,861,1432,1
4683,10,371,44.0,117,117,1,46,2
4684,10,9,82.0,117,117,46,128,2
4685,10,366,43.0,117,117,228,272,2
4686,10,9,115.0,117,117,306,422,2
4687,10,9,219.0,117,117,436,656,2
4688,10,344,530.0,117,117,898,1428,2
4689,10,9,950.0,118,118,18,968,3
4993,11,373,642.0,0,0,1,644,0
4994,11,373,803.0,0,1,696,60,0
4995,11,387,273.0,1,1,61,335,1
4996,11,388,102.0,1,1,372,475,1
4997,11,373,194.0,1,1,491,686,1
4998,11,387,525.0,2,2,107,632,2
4999,11,373,77.0,2,2,684,762,2
5000,11,373,168.0,4,4,294,462,4
5001,11,372,79.0,4,4,462,541,4
5002,11,373,228.0,4,4,541,770,4
5003,11,373,1634.0,5,6,10,204,5
5004,11,389,47.0,6,6,207,255,6
5005,11,373,1043.0,6,7,511,114,6
5006,11,390,171.0,7,7,154,325,0
5007,11,91,37.0,7,7,413,450,0
5008,11,391,122.0,7,7,530,653,0
5009,11,372,101.0,7,7,661,762,0
5010,11,373,142.0,8,8,153,296,1
5011,11,373,1043.0,8,9,455,58,1
5012,11,373,174.0,9,9,77,251,2
5013,11,78,30.0,9,9,274,304,2
5014,11,9,76.0,9,9,324,400,2
5015,11,392,31.0,9,9,549,580,2
5016,11,34,762.0,9,10,677,1440,2
5017,11,373,227.0,10,10,0,227,3
5018,11,10,69.0,10,10,240,310,3
5019,11,373,61.0,10,10,417,478,3
5020,11,373,857.0,10,11,583,1440,3
5021,11,373,112.0,11,11,98,210,4
5022,11,373,58.0,11,11,326,384,4
5023,11,393,97.0,11,11,394,491,4
5024,11,373,70.0,11,11,496,567,4
5025,11,22,115.0,11,11,600,715,4
5026,11,394,43.0,11,11,715,759,4
5027,11,395,77.0,12,12,257,335,5
5028,11,17,75.0,12,12,368,444,5
5029,11,373,281.0,12,12,490,772,5
5030,11,389,41.0,13,13,184,225,6
5031,11,373,429.0,13,13,246,675,6
5032,11,396,348.0,16,16,194,542,2
5033,11,223,112.0,16,16,605,718,2
5034,11,397,1404.0,16,17,718,682,2
5035,11,373,1472.0,18,19,119,152,4
5036,11,113,36.0,19,19,160,196,5
5037,11,373,355.0,19,19,227,583,5
5038,11,167,120.0,19,19,594,715,5
5039,11,373,738.0,19,20,715,13,5
5040,11,398,41.0,20,20,13,54,6
5041,11,373,35.0,20,20,684,720,6
5042,11,390,691.0,20,21,770,22,6
5043,11,373,86.0,21,21,33,120,0
5044,11,373,71.0,21,21,190,262,0
5045,11,373,47.0,21,21,318,365,0
5046,11,373,2879.0,21,24,398,343,0
5047,11,373,897.0,24,25,570,27,3
5048,11,399,56.0,25,25,59,116,4
5049,11,59,31.0,25,25,123,155,4
5050,11,373,106.0,25,25,165,271,4
5051,11,373,137.0,25,25,277,415,4
5052,11,59,47.0,25,25,431,478,4
5053,11,373,162.0,25,25,497,659,4
5054,11,373,301.0,26,26,11,313,5
5055,11,373,55.0,26,26,539,594,5
5056,11,373,47.0,26,26,608,656,5
5057,11,59,35.0,26,26,670,705,5
5058,11,373,1426.0,26,27,718,704,5
5059,11,373,746.0,27,28,705,12,6
5060,11,400,825.0,29,30,757,143,1
5061,11,400,895.0,30,31,544,1440,2
5062,11,401,683.0,31,32,774,17,3
5063,11,400,173.0,32,32,46,220,4
5064,11,402,36.0,32,32,625,662,4
5065,11,400,968.0,33,34,608,137,5
5066,11,403,33.0,34,34,221,255,6
5067,11,400,126.0,34,34,405,532,6
5068,11,400,771.0,34,35,675,6,6
5069,11,404,72.0,35,35,210,282,0
5070,11,405,78.0,35,35,293,371,0
5071,11,400,80.0,35,35,536,616,0
5072,11,406,64.0,36,36,205,270,1
5073,11,400,147.0,36,36,339,487,1
5074,11,407,48.0,36,36,490,538,1
5075,11,400,1283.0,36,37,544,388,1
5076,11,400,1238.0,37,38,548,347,2
5077,11,406,32.0,38,38,408,440,3
5078,11,400,1057.0,38,39,466,83,3
5079,11,400,171.0,39,39,85,257,4
5080,11,403,75.0,41,41,337,412,6
5081,11,400,1155.0,42,43,541,256,0
5082,11,407,75.0,43,43,320,395,1
5083,11,400,1106.0,43,44,519,185,1
5084,11,400,1086.0,45,46,413,60,3
5085,11,400,232.0,46,46,533,766,4
5086,11,400,282.0,47,47,129,411,5
5087,11,400,1271.0,47,48,461,292,5
5088,11,400,1117.0,48,49,476,154,6
5089,11,407,120.0,49,49,158,279,0
5090,11,400,1015.0,49,50,502,78,0
5091,11,404,36.0,50,50,168,205,1
5092,11,400,946.0,51,52,501,7,2
5093,11,400,378.0,52,52,14,393,3
5094,11,400,1001.0,52,53,714,276,3
5095,11,405,36.0,53,53,345,381,4
5096,11,400,287.0,53,53,524,812,4
5097,11,408,45.0,54,54,287,332,5
5098,11,373,36.0,54,54,332,369,5
5099,11,409,1004.0,54,54,372,1377,5
5100,11,410,184.0,55,55,527,712,6
5101,11,411,30.0,56,56,791,821,0
5102,11,412,111.0,57,57,520,632,1
5103,11,411,51.0,57,57,737,789,1
5104,11,413,721.0,57,58,854,136,1
5105,11,413,817.0,58,59,817,194,2
5106,11,413,130.0,59,59,197,328,3
5107,11,413,825.0,59,60,794,180,3
5108,11,412,177.0,60,60,446,624,4
5109,11,413,614.0,60,61,871,46,4
5110,11,410,819.0,61,62,938,317,5
5111,11,373,689.0,62,63,847,96,6
5112,11,373,71.0,63,63,144,216,0
5113,11,91,1271.0,63,64,400,232,0
5114,11,414,88.0,64,64,255,343,1
5115,11,373,147.0,64,64,351,499,1
5116,11,415,115.0,64,64,561,676,1
5117,11,373,1125.0,64,65,696,382,1
5118,11,408,115.0,65,65,382,497,2
5119,11,373,64.0,65,65,497,562,2
5120,11,373,130.0,65,65,574,705,2
5121,11,373,619.0,65,65,814,1433,2
5122,11,416,169.0,66,66,1,171,3
5123,11,372,74.0,66,66,188,263,3
5124,11,9,85.0,66,66,288,373,3
5125,11,373,73.0,66,66,406,480,3
5126,11,373,48.0,66,66,559,607,3
5127,11,372,1061.0,66,67,631,253,3
5128,11,373,83.0,67,67,316,400,4
5129,11,373,87.0,67,67,425,512,4
5130,11,417,161.0,67,67,545,707,4
5131,11,9,118.0,67,67,711,830,4
5132,11,372,269.0,67,68,1438,268,4
5133,11,373,120.0,68,68,268,389,5
5134,11,373,45.0,80,80,685,730,3
5135,11,373,45.0,80,80,744,789,3
5136,11,373,607.0,80,81,859,27,3
5137,11,373,337.0,81,81,76,413,4
5138,11,84,149.0,81,81,428,578,4
5139,11,22,124.0,81,81,578,702,4
5140,11,373,960.0,81,82,727,248,4
5141,11,418,123.0,82,82,262,385,5
5142,11,9,73.0,82,82,469,543,5
5143,11,373,45.0,82,82,589,635,5
5144,11,59,54.0,82,82,654,709,5
5145,11,373,632.0,82,82,727,1360,5
5146,11,373,294.0,83,83,115,409,6
5147,11,373,32.0,83,83,439,472,6
5148,11,141,73.0,83,83,564,638,6
5149,11,373,851.0,83,84,653,65,6
5150,11,419,394.0,84,84,127,522,0
5151,11,420,92.0,84,84,570,663,0
5152,11,373,96.0,84,84,693,790,0
5153,11,373,660.0,84,85,855,76,0
5154,11,419,541.0,85,85,107,649,1
5155,11,373,806.0,85,86,690,57,1
5156,11,113,40.0,86,86,57,98,2
5157,11,373,35.0,86,86,361,397,2
5158,11,373,950.0,86,87,550,60,2
5159,11,420,560.0,87,87,90,650,3
5160,11,305,66.0,87,87,692,758,3
5161,11,373,763.0,87,88,816,139,3
5162,11,421,44.0,88,88,167,212,4
5163,11,422,161.0,88,88,212,373,4
5164,11,9,36.0,88,88,500,537,4
5165,11,223,73.0,88,88,579,653,4
5166,11,373,119.0,88,88,688,808,4
5167,11,373,644.0,88,89,820,24,4
5168,11,423,108.0,89,89,24,133,5
5169,11,373,82.0,89,89,136,218,5
5170,11,36,122.0,89,89,240,363,5
5171,11,373,187.0,89,89,421,609,5
5172,11,373,835.0,89,90,624,19,5
5173,11,424,477.0,90,90,40,517,6
5174,11,373,864.0,90,91,713,137,6
5175,11,420,595.0,91,91,187,782,0
5176,11,373,693.0,91,92,816,69,0
5177,11,420,417.0,92,92,320,737,1
5178,11,373,38.0,92,92,794,832,1
5179,11,373,791.0,92,93,837,189,1
