id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
3529,7,243,621,108,109,896,78,3
3530,7,176,198,109,109,86,285,4
3531,7,9,209,109,109,294,503,4
3532,7,9,200,109,109,508,709,4
3533,7,257,60,111,111,284,345,6
3534,7,241,44,111,111,345,390,6
3535,7,243,961,111,111,442,1404,6
3536,7,270,296,111,112,1437,294,6
3537,7,176,205,112,112,372,577,0
3538,7,9,52,112,112,585,637,0
3539,7,243,757,112,113,697,15,0
3540,7,176,265,113,113,26,291,1
3541,7,9,1179,113,114,298,38,1
3542,7,176,250,114,114,46,297,2
3543,7,176,144,114,114,316,461,2
3544,7,36,63,114,114,473,536,2
3545,7,176,75,114,114,550,625,2
3546,7,1,70,114,114,643,713,2
3547,7,176,146,116,116,69,215,4
3548,7,176,119,116,116,400,519,4
3549,7,240,35,118,118,87,122,6
3550,7,265,398,118,118,161,560,6
3551,7,176,304,120,120,215,520,1
3552,7,264,160,120,120,535,696,1
3553,7,243,1120,120,121,707,387,1
3554,7,176,31,121,121,397,428,2
3555,7,243,713,121,121,693,1407,2
3556,7,271,143,122,122,12,155,3
3557,7,119,242,122,122,287,530,3
3558,7,9,923,122,123,538,21,3
3559,7,176,196,123,123,29,225,4
3560,7,176,203,123,123,315,519,4
3561,7,176,262,126,126,58,321,0
3562,7,9,155,126,126,327,482,0
3563,7,176,172,126,126,492,665,0
3564,7,243,768,126,127,701,30,0
3565,7,176,208,127,127,117,325,1
3566,7,1,155,127,127,348,504,1
3567,7,176,62,127,127,533,595,1
3568,7,9,101,127,127,600,702,1
3569,7,176,335,129,129,30,365,3
3570,7,9,546,129,129,372,919,3
3571,7,243,519,129,130,956,35,3
3572,7,176,216,130,130,41,258,4
3573,7,176,112,130,130,346,458,4
3574,7,9,64,130,130,469,533,4
3575,7,251,75,130,130,677,753,4
3576,7,176,147,133,133,156,303,0
3577,7,9,58,133,133,497,555,0
3578,7,243,703,133,134,751,14,0
3579,7,176,303,134,134,24,327,1
3580,7,9,36,134,134,460,497,1
3581,7,9,33,134,134,508,542,1
3582,7,176,97,134,134,560,658,1
3583,7,243,720,134,134,692,1413,1
3584,7,176,201,135,135,20,221,2
3585,7,176,337,135,135,339,676,2
3586,7,243,713,135,135,714,1428,2
3587,7,176,400,136,136,34,434,3
3588,7,176,38,136,136,441,479,3
3589,7,176,374,136,137,1439,374,3
3590,7,176,254,137,137,407,661,4
3591,7,176,312,140,140,32,344,0
3592,7,176,203,140,140,451,654,0
3593,7,1,32,140,140,666,699,0
3594,7,176,321,141,141,27,348,1
3595,7,176,253,141,141,406,660,1
3596,7,243,674,141,142,795,30,1
3597,7,9,106,142,142,47,154,2
3598,7,9,115,142,142,159,275,2
3599,7,176,36,142,142,286,322,2
3600,7,1,113,142,142,348,462,2
3601,7,176,111,142,142,556,668,2
3602,7,243,717,142,142,711,1429,2
3762,8,276,64,0,0,630,695,3
3763,8,277,663,0,0,761,1424,3
3764,8,176,559,0,1,1439,559,3
3765,8,276,980,1,2,582,123,4
3766,8,276,76,2,2,380,457,5
3767,8,276,1260,2,3,567,388,5
3768,8,278,124,3,3,388,512,6
3769,8,276,925,3,4,515,1440,6
3770,8,279,128,4,4,119,248,0
3771,8,276,1161,4,4,269,1430,0
3772,8,176,557,5,5,9,566,1
3773,8,276,910,5,6,588,59,1
3774,8,280,32,6,6,269,301,2
3775,8,279,117,6,6,348,465,2
3776,8,276,1039,6,7,513,113,2
3777,8,281,36,7,7,210,246,3
3778,8,279,45,7,7,335,381,3
3779,8,276,178,7,7,565,743,3
3780,8,277,627,7,8,820,7,3
3781,8,176,538,8,8,16,554,4
3782,8,276,814,8,8,586,1400,4
3783,8,276,459,9,9,11,471,5
3784,8,276,1192,9,10,746,499,5
3785,8,276,111,10,10,534,645,6
3786,8,276,699,10,11,740,1440,6
3787,8,279,65,11,11,39,105,0
3788,8,279,246,11,11,229,476,0
3789,8,176,35,11,11,512,547,0
3790,8,276,165,11,11,582,748,0
3791,8,276,643,11,12,802,5,0
3792,8,176,539,12,12,9,548,1
3793,8,276,1087,12,13,572,220,1
3794,8,276,1286,13,14,243,90,2
3795,8,282,53,14,14,239,293,3
3796,8,283,87,14,14,444,532,3
3797,8,279,57,14,14,549,606,3
3798,8,276,893,14,15,632,86,3
3799,8,279,117,15,15,246,363,4
3800,8,284,110,17,17,240,350,6
3801,8,276,478,17,17,382,860,6
3802,8,276,98,17,17,909,1008,6
3803,8,276,38,17,17,1014,1052,6
3804,8,279,72,18,18,77,149,0
3805,8,279,32,18,18,355,388,0
3806,8,285,44,18,18,430,474,0
3807,8,9,157,18,18,515,672,0
3808,8,286,738,18,18,692,1430,0
3809,8,279,69,19,19,18,87,1
3810,8,287,65,19,19,142,208,1
3811,8,279,330,19,19,256,587,1
3812,8,288,46,21,21,276,322,3
3813,8,279,179,21,21,453,633,3
3814,8,9,35,21,21,648,683,3
3815,8,276,79,21,21,700,780,3
3816,8,276,630,21,21,806,1436,3
3817,8,279,281,22,22,34,316,4
3818,8,285,53,22,22,365,418,4
3819,8,276,1080,22,23,594,235,4
3820,8,289,132,23,23,256,388,5
3821,8,290,46,23,23,388,435,5
3822,8,276,62,23,23,551,613,5
3823,8,276,115,23,23,1046,1162,5
3824,8,276,74,23,23,1167,1241,5
3825,8,276,30,23,23,1272,1302,5
3826,8,279,37,24,24,814,852,6
3827,8,276,847,32,32,592,1439,0
3828,8,279,116,33,33,250,367,1
3829,8,285,97,33,33,409,507,1
3830,8,279,76,33,33,522,599,1
3831,8,176,104,33,33,624,728,1
3832,8,276,1021,33,34,767,348,1
3833,8,279,32,34,34,512,544,2
3834,8,276,33,34,34,621,655,2
3835,8,276,779,34,35,663,2,2
3836,8,279,49,35,35,38,87,3
3837,8,279,118,35,35,227,346,3
3838,8,279,98,35,35,497,596,3
3839,8,276,793,35,36,657,11,3
3840,8,279,70,36,36,46,117,4
3841,8,291,57,36,36,270,327,4
3842,8,276,1231,36,37,648,440,4
3843,8,79,45,37,37,549,594,5
3844,8,276,934,37,38,750,245,5
3845,8,292,54,38,38,274,329,6
3846,8,276,1029,38,39,416,5,6
3847,8,176,529,39,39,20,550,0
3848,8,274,838,39,40,602,1440,0
3849,8,279,82,40,40,30,112,1
3850,8,293,47,40,40,135,183,1
3851,8,279,94,40,40,273,368,1
3852,8,279,40,40,40,437,478,1
3853,8,294,35,40,40,500,535,1
3854,8,279,53,40,40,558,611,1
3855,8,276,97,40,40,670,767,1
3856,8,276,629,40,40,809,1438,1
3857,8,279,47,41,41,28,75,2
3858,8,295,216,41,41,98,314,2
3859,8,279,118,41,41,402,520,2
3860,8,276,1360,41,42,608,528,2
3861,8,296,36,42,42,558,595,3
3862,8,276,762,42,43,689,11,3
3863,8,291,43,43,43,229,272,4
3864,8,297,39,43,43,299,339,4
3865,8,298,55,43,43,417,472,4
3866,8,279,52,43,43,539,592,4
3867,8,276,1017,43,44,676,254,4
3868,8,276,124,44,44,331,455,5
3869,8,276,1433,44,45,486,480,5
3870,8,299,33,45,45,649,682,6
3871,8,276,782,45,46,687,30,6
3872,8,279,140,46,46,194,334,0
3873,8,292,38,46,46,679,718,0
3874,8,276,1312,46,47,756,629,0
3875,8,276,763,47,47,676,1439,1
3876,8,279,66,48,48,30,96,2
3877,8,279,55,48,48,212,267,2
3878,8,279,63,48,48,342,405,2
3879,8,294,35,48,48,424,459,2
3880,8,276,52,48,48,489,542,2
3881,8,276,629,49,50,815,4,3
3882,8,279,57,50,50,31,88,4
3883,8,276,44,50,50,258,302,4
3884,8,279,1099,50,51,507,167,4
3885,8,276,61,51,51,195,256,5
3886,8,276,1225,51,52,460,245,5
3887,8,276,30,52,52,439,469,6
3888,8,300,92,52,52,492,585,6
3889,8,301,59,52,52,617,676,6
3890,8,276,748,52,53,699,8,6
3891,8,279,79,53,53,55,134,0
3892,8,279,48,53,53,243,291,0
3893,8,279,72,53,53,321,393,0
3894,8,279,52,53,53,532,585,0
3895,8,276,122,53,53,651,773,0
3896,8,276,604,53,53,827,1432,0
3897,8,279,95,54,54,37,132,1
3898,8,281,38,54,54,243,281,1
3899,8,279,47,54,54,293,341,1
3900,8,279,110,54,54,442,553,1
3901,8,288,50,54,54,553,603,1
3902,8,276,766,54,55,691,17,1
3903,8,279,87,55,55,217,304,2
3904,8,279,96,55,55,541,637,2
3905,8,279,44,57,57,36,80,4
3906,8,295,42,57,57,160,202,4
3907,8,279,30,57,57,343,373,4
3908,8,276,759,58,59,824,144,5
3909,8,276,102,59,59,173,275,6
3910,8,302,53,59,59,314,368,6
3911,8,9,103,59,59,538,641,6
3912,8,303,44,59,59,642,686,6
3913,8,279,127,67,67,34,162,0
3914,8,276,42,67,67,185,227,0
3915,8,279,43,67,67,559,602,0
3916,8,276,775,67,67,657,1432,0
3917,8,279,119,68,68,33,153,1
3918,8,295,51,68,68,446,497,1
3919,8,279,175,68,68,515,691,1
3920,8,276,708,68,68,721,1430,1
3921,8,276,66,69,69,22,89,2
3922,8,279,35,69,69,298,334,2
3923,8,279,44,69,69,362,406,2
3924,8,279,143,69,69,495,638,2
3925,8,279,153,69,69,647,801,2
3926,8,276,624,69,70,818,3,2
3927,8,279,121,70,70,35,156,3
3928,8,292,48,70,70,198,247,3
3929,8,279,42,70,70,329,372,3
3930,8,296,64,70,70,519,584,3
3931,8,279,134,70,70,609,743,3
3932,8,276,41,70,70,778,819,3
3933,8,276,696,70,71,867,124,3
3934,8,294,193,71,71,177,371,4
3935,8,276,52,71,71,740,792,4
3936,8,276,1016,71,72,836,412,4
3937,8,303,34,72,72,687,722,5
3938,8,276,1007,72,73,739,307,5
3939,8,279,48,73,73,324,372,6
3940,8,304,30,73,73,432,463,6
3941,8,276,395,73,74,1048,4,6
3942,8,304,41,74,74,35,77,0
3943,8,305,169,74,74,95,264,0
3944,8,276,83,74,74,279,362,0
3945,8,279,45,74,74,552,598,0
3946,8,276,102,74,74,665,767,0
3947,8,302,55,74,74,775,831,0
3948,8,276,600,74,75,845,6,0
3949,8,279,99,75,75,51,151,1
3950,8,279,136,75,75,450,587,1
3951,8,276,767,75,76,693,20,1
3952,8,279,86,76,76,47,134,2
3953,8,293,42,76,76,167,210,2
3954,8,283,107,76,76,232,339,2
3955,8,279,65,76,76,489,554,2
3956,8,276,574,76,77,873,8,2
3957,8,176,619,77,77,22,641,3
3958,8,276,1015,77,78,705,281,3
3959,8,276,143,78,78,479,622,4
3960,8,277,30,78,78,657,687,4
3961,8,306,44,79,79,586,630,5
3962,8,276,769,79,80,757,87,5
3963,8,276,326,80,80,91,417,6
3964,8,292,51,80,80,453,504,6
3965,8,276,887,80,80,549,1436,6
3966,8,288,118,81,81,33,151,0
3967,8,307,55,81,81,177,232,0
3968,8,279,144,81,81,296,440,0
3969,8,279,34,81,81,588,622,0
3970,8,276,544,81,82,904,9,0
3971,8,279,50,82,82,40,90,1
3972,8,282,49,82,82,175,225,1
3973,8,279,174,82,82,243,418,1
3974,8,305,46,82,82,465,511,1
3975,8,276,907,82,83,535,3,1
3976,8,279,68,83,83,32,101,2
3977,8,279,140,83,83,294,435,2
3978,8,276,910,83,84,529,1440,2
3979,8,279,122,84,84,27,150,3
3980,8,279,105,84,84,485,591,3
3981,8,276,31,84,84,878,909,3
3982,8,308,204,86,86,326,531,5
3983,8,309,46,86,86,546,593,5
3984,8,308,1331,86,87,822,714,5
3985,8,308,669,87,87,727,1397,6
3986,8,308,277,87,88,1429,267,6
3987,8,308,328,88,88,363,692,0
3988,8,308,713,88,88,717,1431,0
3989,8,308,126,89,89,10,137,1
3990,8,310,795,89,89,623,1418,1
3991,8,311,113,90,90,0,114,2
3992,8,308,1045,90,91,536,142,2
3993,8,308,948,91,92,662,171,3
3994,8,311,1206,92,93,337,104,4
3995,8,310,30,93,93,353,383,5
3996,8,276,815,93,94,634,9,5
3997,8,9,264,94,94,342,607,6
3998,8,286,816,94,95,625,2,6
3999,8,9,339,95,95,17,356,0
4000,8,312,103,95,95,356,459,0
4001,8,9,107,95,95,459,567,0
4002,8,279,75,96,96,35,110,1
4003,8,295,40,96,96,315,356,1
4004,8,279,162,96,96,371,533,1
4005,8,276,882,96,97,570,12,1
4006,8,279,411,97,97,43,455,2
4007,8,276,904,97,98,567,31,2
4008,8,279,41,98,98,46,88,3
4009,8,276,862,98,99,582,4,3
4010,8,279,81,99,99,27,108,4
4011,8,279,64,99,99,242,307,4
4012,8,276,1433,99,100,575,568,4
4013,8,313,30,100,100,619,650,5
4014,8,313,64,100,100,661,726,5
4015,8,276,1134,100,101,750,445,5
4016,8,292,38,101,101,496,534,6
4017,8,176,61,103,103,6,68,1
4018,8,279,39,103,103,78,118,1
4019,8,276,962,103,104,551,73,1
4020,8,297,41,104,104,143,185,2
4021,8,279,69,104,104,302,372,2
4022,8,276,575,104,104,705,1281,2
4023,8,279,36,105,105,533,570,3
4024,8,282,89,106,106,81,171,4
4025,8,279,37,106,106,213,251,4
4026,8,314,325,106,106,275,601,4
4027,8,276,1111,106,107,798,470,4
4028,8,286,1047,107,108,524,131,5
4029,8,176,94,108,108,144,238,6
4030,8,276,901,108,108,532,1434,6
4031,8,176,725,109,109,15,740,0
4032,8,276,46,109,109,758,805,0
4033,8,276,603,109,110,849,13,0
4034,8,279,223,110,110,49,273,1
4035,8,279,43,110,110,346,390,1
4036,8,315,43,110,110,417,460,1
4037,8,279,81,110,110,495,577,1
4038,8,276,813,110,111,632,6,1
4039,8,279,40,111,111,202,242,2
4040,8,316,54,111,111,243,297,2
4041,8,279,342,111,111,297,639,2
4042,8,276,740,111,112,701,1,2
4043,8,279,103,112,112,61,164,3
4044,8,279,155,112,112,181,337,3
4045,8,279,80,112,112,481,562,3
4046,8,276,739,112,113,705,4,3
4047,8,279,63,113,113,42,106,4
4048,8,282,31,113,113,159,190,4
4049,8,279,36,113,113,202,239,4
4050,8,196,57,113,113,299,356,4
4051,8,294,31,113,113,464,495,4
4052,8,276,1079,113,114,615,254,4
4053,8,76,41,114,114,313,354,5
4054,8,276,1297,114,115,406,263,5
4055,8,292,59,115,115,285,345,6
4056,8,278,86,115,115,416,502,6
4057,8,276,1227,115,116,504,292,6
4058,8,76,108,116,116,349,458,0
4059,8,295,80,116,116,458,538,0
4060,8,276,236,116,116,592,829,0
4061,8,276,32,116,116,830,862,0
4062,8,276,62,116,116,875,937,0
4063,8,276,40,116,116,1036,1077,0
4064,8,276,183,116,116,1108,1291,0
4065,8,276,57,116,116,1310,1367,0
4066,8,317,68,116,117,1383,11,0
4067,8,279,62,117,117,43,105,1
4068,8,279,213,117,117,233,446,1
4069,8,279,122,117,117,500,622,1
4070,8,109,478,117,117,630,1108,1
4071,8,276,322,117,118,1117,1440,1
4072,8,279,38,118,118,154,192,2
4073,8,279,112,118,118,202,314,2
4074,8,318,32,118,118,367,400,2
4075,8,279,83,118,118,600,683,2
4076,8,276,50,118,118,703,753,2
4077,8,276,759,126,127,686,6,3
4078,8,279,132,127,127,37,170,4
4079,8,279,66,127,127,217,283,4
4080,8,176,65,127,127,574,640,4
4081,8,319,33,128,128,679,713,5
4082,8,276,45,128,128,717,763,5
4083,8,319,990,128,129,763,313,5
4084,8,292,42,129,129,367,409,6
4085,8,276,35,129,129,463,498,6
4086,8,319,945,129,130,498,4,6
4087,8,279,41,130,130,46,87,0
4088,8,279,176,130,130,111,287,0
4089,8,279,158,130,130,428,587,0
4090,8,279,60,132,132,95,156,2
4091,8,279,218,132,132,197,415,2
4092,8,176,43,132,132,509,553,2
4093,8,319,878,132,133,571,10,2
4094,8,176,1433,133,134,30,24,3
4095,8,279,44,134,134,108,153,4
4096,8,318,37,134,134,342,379,4
4097,8,279,143,134,134,450,594,4
4098,8,319,898,134,135,661,119,4
4099,8,284,45,135,135,119,165,5
4100,8,319,1332,135,136,172,64,5
4101,8,319,186,136,136,165,351,6
4102,8,292,71,136,136,361,433,6
4103,8,319,841,136,137,603,5,6
4104,8,279,117,137,137,38,156,0
4105,8,279,42,137,137,250,293,0
4106,8,319,79,137,137,652,732,0
4107,8,279,103,139,139,249,352,2
4108,8,320,876,139,140,565,1,2
4109,8,9,236,140,140,320,557,3
4110,8,176,162,140,140,602,764,3
4111,8,321,678,140,141,771,9,3
4112,8,279,584,141,141,131,715,4
4113,8,276,1365,142,143,394,320,5
4114,8,319,58,143,143,570,629,6
4115,8,279,98,144,144,46,145,0
4116,8,279,119,144,144,220,339,0
4117,8,322,44,144,144,414,458,0
4118,8,319,360,144,144,921,1281,0
4119,8,309,224,145,145,97,322,1
4120,8,311,301,145,145,455,757,1
4121,8,319,538,145,146,908,7,1
4122,8,279,39,146,146,44,83,2
4123,8,307,31,146,146,102,134,2
4124,8,279,46,146,146,188,235,2
4125,8,279,134,146,146,286,420,2
4126,8,279,46,146,146,432,479,2
4127,8,323,43,146,146,534,578,2
4128,8,319,114,146,146,596,710,2
4129,8,324,684,146,147,760,4,2
4130,8,176,666,147,147,27,694,3
4131,8,321,760,147,148,704,25,3
4132,8,279,59,148,148,46,106,4
4133,8,279,66,148,148,230,296,4
4134,8,279,347,148,148,394,741,4
4135,8,325,892,148,149,805,258,4
4136,8,1,84,149,149,329,414,5
4137,8,319,1201,149,150,417,178,5
4138,8,292,64,150,150,205,269,6
4139,8,322,180,150,150,313,494,6
4140,8,319,858,150,150,575,1433,6
4141,8,279,52,151,151,35,87,0
4142,8,279,30,151,151,90,121,0
4143,8,279,117,151,151,264,381,0
4144,8,279,128,151,151,490,618,0
4145,8,319,30,151,151,654,684,0
4146,8,279,67,153,153,536,604,2
4147,8,319,754,153,153,679,1433,2
4148,8,279,126,154,154,31,158,3
4149,8,279,82,154,154,278,360,3
4150,8,319,730,154,155,710,1440,3
4151,8,279,35,155,155,45,81,4
4152,8,279,35,155,155,105,141,4
4153,8,297,48,155,155,223,271,4
4154,8,279,58,155,155,464,522,4
4155,8,319,199,155,155,595,795,4
4156,8,266,30,155,155,822,852,4
4157,8,292,108,156,156,184,292,5
4158,8,322,42,156,156,375,417,5
4159,8,284,96,156,156,422,519,5
4160,8,319,1206,156,157,563,330,5
4161,8,319,128,157,157,360,488,6
4162,8,9,152,157,157,500,653,6
4163,8,306,30,157,157,653,683,6
4164,8,319,1104,157,158,701,366,6
4165,8,319,767,158,158,644,1412,0
4166,8,176,753,158,159,1435,749,0
4167,8,319,653,159,159,773,1427,1
4168,8,279,78,160,160,25,103,2
4169,8,318,35,160,160,145,180,2
4170,8,1,62,160,160,475,538,2
4171,8,176,40,160,160,781,821,2
4172,8,319,599,160,160,834,1433,2
4173,8,279,88,161,161,34,122,3
4174,8,279,102,161,161,247,350,3
4175,8,279,69,161,161,506,576,3
4176,8,319,95,161,161,761,856,3
4177,8,319,541,161,161,884,1425,3
4178,8,279,64,162,162,21,85,4
4179,8,279,129,162,162,218,347,4
4180,8,196,32,162,162,367,400,4
4181,8,279,350,162,162,424,775,4
4182,8,319,645,162,163,798,3,4
4183,8,322,34,163,163,603,638,5
4184,8,319,901,163,164,646,107,5
4185,8,176,226,164,164,118,345,6
4186,8,292,52,164,164,391,444,6
4187,8,176,170,164,164,639,810,6
4188,8,286,32,164,164,828,861,6
4189,8,319,575,164,165,864,1440,6
4190,8,279,64,165,165,42,107,0
4191,8,279,41,165,165,205,246,0
4192,8,280,47,165,165,369,416,0
4193,8,279,275,165,165,514,789,0
4194,8,176,69,165,165,826,896,0
4195,8,324,523,165,165,908,1432,0
4196,8,279,104,166,166,41,146,1
4197,8,279,220,166,166,177,397,1
4198,8,279,93,166,166,492,585,1
4199,8,297,150,168,168,87,237,3
4200,8,297,76,168,168,306,382,3
4201,8,297,44,168,168,398,443,3
4202,8,297,36,168,168,469,505,3
4203,8,297,51,168,168,516,568,3
4204,8,319,747,168,168,681,1429,3
4205,8,279,85,169,169,31,116,4
4206,8,279,83,169,169,240,324,4
4207,8,297,88,169,169,433,521,4
4208,8,319,980,169,170,566,107,4
4209,8,176,49,170,170,126,175,5
4210,8,319,266,170,170,260,526,5
4211,8,325,31,170,170,570,601,5
4212,8,319,902,170,171,601,64,5
4213,8,176,63,171,171,72,135,6
4214,8,292,59,171,171,191,251,6
4215,8,323,51,171,171,279,330,6
4216,8,322,194,171,171,392,587,6
4217,8,319,194,171,171,592,786,6
4218,8,1,47,171,171,788,835,6
4219,8,319,603,171,172,837,1440,6
4220,8,279,56,172,172,33,90,0
4221,8,279,68,172,172,238,306,0
4222,8,323,87,172,172,355,442,0
4223,8,279,33,172,172,543,577,0
4224,8,319,41,172,172,628,669,0
4225,8,319,714,172,172,723,1437,0
4226,8,279,103,173,173,37,141,1
4227,8,297,62,173,173,170,233,1
4228,8,281,39,173,173,302,341,1
4229,8,279,131,173,173,459,590,1
4230,8,319,785,173,173,644,1429,1
4231,8,176,478,174,174,9,488,2
4232,8,319,158,195,195,606,764,2
4233,8,319,639,195,195,771,1410,2
4234,8,176,553,195,196,1435,549,2
4235,8,319,847,196,197,722,130,3
4236,8,279,208,197,197,375,583,4
4237,8,319,841,197,198,661,62,4
4397,9,9,614,0,1,907,81,3
4398,9,331,466,2,2,422,889,5
4399,9,9,811,2,3,907,279,5
4400,9,332,412,3,3,461,873,6
4401,9,9,143,3,3,903,1046,6
4402,9,9,127,3,3,1087,1215,6
4403,9,9,237,3,4,1239,37,6
4404,9,332,799,4,4,120,920,0
4405,9,332,746,5,5,102,849,1
4406,9,9,677,5,6,870,108,1
4407,9,332,117,6,6,139,256,2
4408,9,9,575,6,7,973,108,2
4409,9,332,758,7,7,131,889,3
4410,9,9,624,7,8,903,88,3
4411,9,332,816,8,8,119,935,4
4412,9,9,755,8,9,966,282,4
4413,9,331,33,9,9,282,315,5
4414,9,2,41,9,9,323,365,5
4415,9,332,484,9,9,375,860,5
4416,9,9,771,9,10,898,230,5
4417,9,332,622,10,10,250,872,6
4418,9,9,628,10,11,896,84,6
4419,9,332,143,11,11,105,248,0
4420,9,333,588,11,11,275,863,0
4421,9,9,648,11,12,884,92,0
4422,9,332,781,12,12,118,900,1
4423,9,9,1405,12,13,934,900,1
4424,9,332,808,15,15,135,944,4
4425,9,9,1159,15,16,971,690,4
4426,9,334,188,16,16,702,891,5
4427,9,335,92,17,17,26,118,6
4428,9,336,1129,17,18,642,332,6
4429,9,9,61,18,18,332,394,0
4430,9,9,43,18,18,477,520,0
4431,9,332,31,18,18,540,572,0
4432,9,332,329,18,18,593,922,0
4433,9,9,617,18,19,952,129,0
4434,9,332,782,19,19,129,912,1
4435,9,9,592,19,20,943,96,1
4436,9,332,837,20,20,117,954,2
4437,9,9,619,20,21,965,144,2
4438,9,332,1369,21,22,171,100,3
4439,9,332,750,22,22,120,870,4
4440,9,9,689,22,23,887,137,4
4441,9,332,860,27,27,104,965,2
4442,9,337,525,27,28,1000,85,2
4443,9,332,1428,28,29,94,83,3
4444,9,332,864,29,29,100,964,4
4445,9,9,674,29,30,979,213,4
4446,9,331,768,30,30,225,994,5
4447,9,9,596,30,31,995,152,5
4448,9,331,784,31,31,175,959,6
4449,9,9,566,31,32,974,101,6
4450,9,332,797,32,32,118,916,0
4451,9,9,658,32,33,920,139,0
4452,9,332,751,33,33,151,902,1
4453,9,9,1417,33,34,904,881,1
4454,9,9,772,36,37,959,292,4
4455,9,332,1433,39,40,185,178,0
4456,9,331,585,40,40,191,776,1
4457,9,9,911,40,41,780,251,1
4458,9,331,660,41,41,261,921,2
4459,9,9,760,41,42,925,246,2
4460,9,338,33,42,42,255,289,3
4461,9,332,633,42,42,291,924,3
4462,9,332,1196,45,45,104,1300,6
4463,9,339,69,45,45,1301,1371,6
4464,9,331,789,46,46,103,893,0
4465,9,332,795,47,47,108,904,1
4466,9,9,614,47,48,911,86,1
4467,9,332,1432,48,49,99,92,2
4468,9,332,784,49,49,126,911,3
4469,9,9,583,49,50,920,63,3
4470,9,9,965,51,52,702,228,5
4471,9,9,1444,54,55,921,926,1
4472,9,9,619,55,56,930,109,2
4473,9,332,1171,56,56,124,1296,3
4474,9,340,33,56,56,1302,1336,3
4475,9,341,223,56,57,1336,119,3
4476,9,332,841,60,60,112,953,0
4477,9,9,562,60,61,964,86,0
4478,9,331,763,61,61,99,862,1
4479,9,126,672,61,62,884,117,1
4480,9,332,805,62,62,131,937,2
4481,9,9,606,62,63,937,103,2
4482,9,332,863,63,63,111,975,3
4483,9,9,547,63,64,980,88,3
4484,9,332,1422,67,68,124,106,0
4485,9,332,767,69,69,127,894,2
4486,9,9,676,69,70,897,134,2
4487,9,332,537,71,71,312,850,4
4488,9,9,875,71,72,859,295,4
4489,9,332,419,72,72,513,933,5
4490,9,9,635,73,74,935,130,6
4491,9,332,760,74,74,141,902,0
4492,9,9,646,74,75,914,121,0
4493,9,332,746,75,75,125,871,1
4494,9,9,1412,75,76,885,858,1
4495,9,9,686,76,77,866,112,2
4496,9,332,864,82,82,104,968,1
4497,9,9,575,82,83,972,108,1
4498,9,332,841,83,83,111,953,2
4499,9,9,602,83,84,967,130,2
4500,9,332,832,84,84,147,980,3
4501,9,9,1074,84,85,981,616,3
4502,9,332,1068,85,86,633,261,4
4503,9,9,552,87,88,978,90,6
4504,9,331,1439,88,89,101,101,0
4505,9,332,806,89,89,113,919,1
4506,9,9,614,90,91,953,128,2
4507,9,332,817,91,91,131,949,3
4508,9,9,584,91,92,959,104,3
4509,9,331,804,92,92,116,921,4
4510,9,332,799,95,95,116,916,0
4511,9,9,621,95,96,934,115,0
4522,10,176,159,0,0,437,596,4
4523,10,342,31,0,0,596,627,4
4524,10,343,30,0,0,716,746,4
4525,10,344,876,0,1,762,199,4
4526,10,344,144,2,2,461,606,6
4527,10,344,1138,2,3,619,318,6
4528,10,345,44,3,3,318,362,0
4529,10,344,361,3,3,391,753,0
4530,10,346,41,3,3,802,844,0
4531,10,347,425,4,4,588,1013,1
4532,10,347,122,4,4,1036,1159,1
4533,10,347,162,4,4,1173,1335,1
4534,10,348,105,5,5,70,175,2
4535,10,348,237,5,5,195,433,2
4536,10,348,905,5,5,482,1388,2
4537,10,348,1685,5,7,1433,238,2
4538,10,347,60,7,7,317,378,4
4539,10,348,59,7,7,439,499,4
4540,10,347,67,7,7,552,619,4
4541,10,347,303,7,7,668,971,4
4542,10,347,239,7,7,1039,1278,4
4543,10,347,56,7,7,1288,1345,4
4544,10,348,371,7,8,1395,327,4
4545,10,347,1274,8,9,327,161,5
4546,10,349,211,9,9,188,399,6
4547,10,347,430,9,9,540,971,6
4548,10,349,138,9,10,1434,132,6
4549,10,350,51,10,10,156,207,0
4550,10,349,150,10,10,211,361,0
4551,10,347,37,11,11,287,324,1
4552,10,347,957,11,11,430,1388,1
4553,10,349,186,11,12,1405,151,1
4554,10,350,46,12,12,159,206,2
4555,10,344,863,25,26,794,218,1
4556,10,344,242,26,26,375,617,2
4557,10,344,195,28,28,400,596,4
4558,10,344,62,29,29,3,66,5
4559,10,184,80,29,29,584,664,5
4560,10,274,114,29,29,681,795,5
4561,10,344,39,31,31,244,283,0
4562,10,9,464,32,32,91,556,1
4563,10,75,159,33,33,959,1118,2
4564,10,344,375,33,34,1141,76,2
4565,10,9,532,34,34,104,636,3
4566,10,344,955,34,35,640,155,3
4567,10,351,48,35,35,520,568,4
4568,10,351,123,35,35,575,698,4
4569,10,352,179,36,36,190,369,5
4570,10,196,52,36,36,410,463,5
4571,10,353,51,36,36,522,573,5
4572,10,330,37,38,38,346,384,0
4573,10,344,1373,38,39,590,524,0
4574,10,9,55,39,39,558,613,1
4575,10,344,31,41,41,669,700,3
4576,10,344,959,41,42,704,223,3
4577,10,344,957,42,42,479,1437,4
4578,10,354,1052,43,44,638,251,5
4579,10,355,43,44,44,506,549,6
4580,10,356,83,44,44,577,660,6
4581,10,344,841,44,45,693,94,6
4582,10,9,43,45,45,99,142,0
